Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
2.126601382290898457e+00,1.519999999999999650e-02,6.559378715139453824e-07
2.124779382785859649e+00,7.599999999999999985e-03,6.012564857322607041e-07
2.122960502662260662e+00,-1.399999999999998685e-03,5.510331937536627257e-07
2.121181018851140632e+00,-1.999999999999997385e-04,5.057981249869101289e-07
2.119368291515689950e+00,-2.200000000000002301e-03,4.633832222202429118e-07
2.117558659790293341e+00,-8.399999999999997746e-03,4.244494823717735529e-07
2.115752115752115525e+00,-7.399999999999997725e-03,3.887182102277902622e-07
2.113948651505336063e+00,-3.999999999999990434e-04,3.559323799757482184e-07
2.112184236973444040e+00,-2.600000000000002483e-03,3.264314549520502351e-07
2.110386847524550191e+00,-4.200000000000001475e-03,2.987963188537148061e-07
2.108592514496573145e+00,-5.999999999999987548e-04,2.734537387874935296e-07
2.106801230100072697e+00,5.000000000000007910e-03,2.502179237165861242e-07
2.105048721692187819e+00,7.200000000000000670e-03,2.293258088919816935e-07
2.103263450709003557e+00,5.599999999999998208e-03,2.097695377875380343e-07
2.101481205301156230e+00,6.999999999999999278e-03,1.918489587873705068e-07
2.099701977783798412e+00,6.599999999999999097e-03,1.754302750263822654e-07
2.097961255392944757e+00,1.460000000000000360e-02,1.606783887577146820e-07
2.096187980728594358e+00,1.840000000000000316e-02,1.468796788528416070e-07
2.094417701207668348e+00,2.400000000000000050e-02,1.342442237246322486e-07
2.092685725858169921e+00,3.719999999999999696e-02,1.228975064405040116e-07
2.090921354377444974e+00,5.500000000000000028e-02,1.122895149334907174e-07
2.089159955521110668e+00,6.019999999999999657e-02,1.025809074378932737e-07
2.087401521783045055e+00,6.159999999999999504e-02,9.369697663299906458e-08
2.085681126267808327e+00,7.639999999999999569e-02,8.572464108733579674e-08
2.083928541418079927e+00,9.199999999999998457e-02,7.827642953710339337e-08
2.082178899467701072e+00,8.219999999999999529e-02,7.146436923549449457e-08
2.080467098419516159e+00,7.399999999999999634e-02,6.535437263240486047e-08
2.078723261583852899e+00,8.339999999999998803e-02,5.964890458375662089e-08
2.076982345650062012e+00,7.240000000000000602e-02,5.443334329323677314e-08
2.075279074827199643e+00,6.640000000000000069e-02,4.975760086709576913e-08
2.073543920670223084e+00,4.959999999999999132e-02,4.539355117876379734e-08
2.071811665636330346e+00,3.399999999999999550e-02,4.140617048871093356e-08
2.070116861435726374e+00,2.679999999999999397e-02,3.783320244440317806e-08
2.068390325271059371e+00,1.079999999999999884e-02,3.449999863079240126e-08
2.066666666666666874e+00,3.200000000000003189e-03,3.145594027201823985e-08
2.064980266116005048e+00,1.499999999999999771e-02,2.872953079306243868e-08
2.063262283898234628e+00,7.599999999999998250e-03,2.618725774987881484e-08
2.061581432466582431e+00,-6.399999999999998572e-03,2.391096663185786283e-08
2.059869098641150753e+00,-3.400000000000001112e-03,2.178905387664515071e-08
2.058159606957907339e+00,-3.599999999999998600e-03,1.985269990222480594e-08
2.056487055740749970e+00,-1.000000000000000194e-02,1.811971496006944868e-08
2.054783170662998870e+00,-1.820000000000000090e-02,1.650498249614707934e-08
2.053116100403999944e+00,-2.539999999999999897e-02,1.506026415626455098e-08
2.051417794394997163e+00,-2.059999999999999332e-02,1.371451964043393477e-08
2.049722295688971130e+00,-3.899999999999999994e-02,1.248736652708362929e-08
2.048063423899578517e+00,-4.219999999999999446e-02,1.138989490118777445e-08
2.046373463157026062e+00,-5.000000000000000278e-02,1.036804698653992254e-08
2.044720005276696728e+00,-4.719999999999999196e-02,9.454442348135340720e-09
2.043035555409101089e+00,-3.959999999999999631e-02,8.604029554964484066e-09
2.041387484977692957e+00,-3.479999999999999066e-02,7.843911193816337325e-09
2.039708519072919835e+00,-2.979999999999999663e-02,7.136563166872964329e-09
2.038065809802439343e+00,-2.239999999999999977e-02,6.504492134552387591e-09
2.036392301123300275e+00,-1.540000000000000223e-02,5.916461261033828824e-09
2.034721538512028083e+00,-2.159999999999999420e-02,5.380923929500439568e-09
2.033086848879342767e+00,-1.540000000000000223e-02,4.902572176603064269e-09
2.031421503579561527e+00,-2.599999999999995978e-03,4.457727911738139801e-09
2.029792110001637173e+00,3.199999999999997551e-03,4.060489196465479638e-09
2.028132155708210593e+00,5.600000000000001678e-03,3.691172337319559549e-09
2.026508032489499733e+00,3.999999999999999216e-03,3.361463584000164291e-09
2.024853443067326619e+00,-3.800000000000001293e-03,3.055008531139535227e-09
2.023234564678240588e+00,1.000000000000001322e-03,2.781489407096232644e-09
2.021585314160879054e+00,7.200000000000000670e-03,2.527325115734289938e-09
2.019971655236450836e+00,1.540000000000000223e-02,2.300533609115894750e-09
2.018360570349631899e+00,3.320000000000000034e-02,2.093863519541767594e-09
2.016719253163321568e+00,4.739999999999999769e-02,1.901888777950953556e-09
2.015113350125944613e+00,4.740000000000000463e-02,1.730651953071583641e-09
2.013477307785986881e+00,5.340000000000000302e-02,1.571629474755528547e-09
2.011876561638056948e+00,3.839999999999998970e-02,1.429819340462615944e-09
2.010245768756889984e+00,3.979999999999999510e-02,1.298155894566388828e-09
2.008650154698459200e+00,4.700000000000000011e-02,1.180771234781644448e-09
2.007024586051179060e+00,4.399999999999998357e-02,1.071811112269613435e-09
2.005434079441065887e+00,2.479999999999999219e-02,9.746901962067460974e-10
2.003813709964124889e+00,1.720000000000000348e-02,8.845602802365547335e-10
2.002228286318644912e+00,1.039999999999999779e-02,8.042419125404587434e-10
2.000645369474023827e+00,1.180000000000000493e-02,7.311431786168642880e-10
1.999032726100274271e+00,-4.199999999999998873e-03,6.633291466127045543e-10
1.997454855909405858e+00,8.000000000000007105e-03,6.029175780116389562e-10
1.995847349868821397e+00,2.079999999999999558e-02,5.468858694774514650e-10
1.994274502235517499e+00,2.220000000000000098e-02,4.969814288954299888e-10
1.992704131647034194e+00,1.899999999999999606e-02,4.515874675978794320e-10
1.991104259999678883e+00,7.799999999999991836e-03,4.094982003509633014e-10
1.989538876231428333e+00,2.680000000000000437e-02,3.720235740734718171e-10
1.987975951903807603e+00,3.080000000000000446e-02,3.379467246605259520e-10
1.986383660392470940e+00,2.540000000000000244e-02,3.063606421725356697e-10
1.984825687485994195e+00,2.580000000000000002e-02,2.782464356741983524e-10
1.983238436440406760e+00,1.919999999999999485e-02,2.521925511073952528e-10
1.981685391462771451e+00,1.019999999999999726e-02,2.290072051516149441e-10
1.980134776915460915e+00,3.599999999999999034e-03,2.079347522116374453e-10
1.978555016594332416e+00,1.600000000000000510e-03,1.884124724467197468e-10
1.977009295132411637e+00,5.800000000000000468e-03,1.710448066042210903e-10
1.975465986936434382e+00,2.800000000000000405e-02,1.552645064869307684e-10
1.973893664438076900e+00,3.720000000000000390e-02,1.406493711439741516e-10
1.972355214811751356e+00,4.340000000000000108e-02,1.276510599272009049e-10
1.970819161448234436e+00,5.500000000000000028e-02,1.158441482777141043e-10
1.969285498753315267e+00,4.839999999999999164e-02,1.051204344301397085e-10
1.967722995382198636e+00,6.039999999999998842e-02,9.519229833324717574e-11
1.966194145815495009e+00,4.579999999999999349e-02,8.636580759727595666e-11
1.964667670125960663e+00,3.899999999999998607e-02,7.835130012263110946e-11
1.963112483178975687e+00,3.359999999999998405e-02,7.093343228981354370e-11
1.961590786851014068e+00,1.399999999999998294e-02,6.434047639365964571e-11
1.960071447765676655e+00,-1.580000000000000848e-02,5.835564444290594768e-11
1.958554460449835721e+00,-2.760000000000000647e-02,5.292331991787366400e-11
1.957008932798838474e+00,-2.599999999999999534e-02,4.789720052886581185e-11
1.955496680386683561e+00,-3.859999999999999543e-02,4.343159861234806579e-11
1.953986763315474162e+00,-3.419999999999998735e-02,3.937930514125068950e-11
1.952479176179753972e+00,-3.099999999999998937e-02,3.570237754445792320e-11
1.950943218112304978e+00,-2.919999999999999679e-02,3.230156652176602074e-11
1.949440321972078838e+00,-1.019999999999999553e-02,2.928104949335333522e-11
1.947939739541605597e+00,-6.200000000000002384e-03,2.654101116551112613e-11
1.946441465482058319e+00,7.999999999999983036e-04,2.405560936924919639e-11
1.944914988393249500e+00,3.100000000000000325e-02,2.175761098674228679e-11
1.943421361962228699e+00,3.219999999999999252e-02,1.971725744808205824e-11
1.941930027876092479e+00,2.640000000000000333e-02,1.786696452193807163e-11
1.940440980861618536e+00,2.199999999999999525e-02,1.618915961963540722e-11
1.938954215661746305e+00,2.500000000000000486e-02,1.466788138165000088e-11
1.937439455017030854e+00,2.639999999999999986e-02,1.326186978783073027e-11
1.935957284039281134e+00,2.959999999999999437e-02,1.201398858221991529e-11
1.934477379095163707e+00,7.799999999999991836e-03,1.088278618861453877e-11
1.932999734991971863e+00,3.799999999999996957e-03,9.857429754831356567e-12
1.931524346552851990e+00,2.300000000000000308e-02,8.928084284006150360e-12
1.930051208616744729e+00,4.999999999999998369e-03,8.085821525959247231e-12
1.928550321165839687e+00,-1.599999999999999643e-03,7.307729426224612295e-12
1.927081714481086561e+00,-2.220000000000000445e-02,6.617457440833075903e-12
1.925615342806118457e+00,-1.079999999999999884e-02,5.992002398023936690e-12
1.924151201042765713e+00,-1.739999999999999880e-02,5.425318016610044594e-12
1.922689284108352936e+00,-1.459999999999999493e-02,4.911917881910234850e-12
1.921229586935638833e+00,-6.200000000000000649e-03,4.446824029779497370e-12
1.919772104472759366e+00,5.999999999999987548e-04,4.025520209029070701e-12
1.918316831683168466e+00,5.599999999999999943e-03,3.643909400945533303e-12
1.916834132014221703e+00,3.400000000000002846e-03,3.291571856523766026e-12
1.915383308361266135e+00,2.360000000000000986e-02,2.979176011947827007e-12
1.913934679261591665e+00,2.339999999999999372e-02,2.696269413722811492e-12
1.912488239739654761e+00,4.560000000000000164e-02,2.440085102535254006e-12
1.911043984834941201e+00,5.540000000000000480e-02,2.208113997439840316e-12
1.909601909601909453e+00,4.499999999999999833e-02,1.998081042243185805e-12
1.908162009109934720e+00,2.319999999999999493e-02,1.807923539792075328e-12
1.906724278443251874e+00,1.159999999999999920e-02,1.635771475379146846e-12
1.905288712700900167e+00,1.720000000000000348e-02,1.479929648348938345e-12
1.903855306996668384e+00,1.199999999999999852e-02,1.338861447269192294e-12
1.902424056459036672e+00,1.060000000000000178e-02,1.211174118866326648e-12
1.900994956231124355e+00,3.200000000000007092e-03,1.095605394438975393e-12
1.899568001470633316e+00,6.400000000000002041e-03,9.910113497696607005e-13
1.898143187349794259e+00,-9.999999999999978524e-04,8.963553857664467250e-13
1.896720509055310755e+00,-1.599999999999999339e-02,8.106982272723859625e-13
1.895299961788307286e+00,-1.739999999999999880e-02,7.331888467757962551e-13
1.893852615502100045e+00,3.200000000000002755e-03,6.616967442424115068e-13
1.892436359196630224e+00,1.799999999999997132e-03,5.983719006177607262e-13
1.891022219511079294e+00,-9.800000000000004888e-03,5.410803491061639507e-13
1.889610191704001574e+00,-1.260000000000000356e-02,4.892501331295487628e-13
1.888200271048103396e+00,-1.799999999999999864e-02,4.423632147356335036e-13
1.886792452830188482e+00,-3.239999999999999825e-02,3.999504234425136913e-13
1.885386732351107542e+00,-3.980000000000000204e-02,3.615868749694496922e-13
1.884011729492380605e+00,-4.839999999999999858e-02,3.275616864831682234e-13
1.882610147875990680e+00,-5.739999999999999269e-02,2.961143131424801815e-13
1.881210650079648161e+00,-5.059999999999999221e-02,2.676737284381199119e-13
1.879813231459584122e+00,-7.579999999999999238e-02,2.419537606794069202e-13
1.878417887385817941e+00,-6.159999999999999504e-02,2.186953345593927906e-13
1.877024613242105788e+00,-4.079999999999999599e-02,1.976639202977297765e-13
1.875633404425889772e+00,-4.059999999999999720e-02,1.786472213716751001e-13
1.874244256348246651e+00,-5.899999999999999689e-02,1.614530786808419642e-13
1.872857164433838317e+00,-6.400000000000000133e-02,1.459075710318488473e-13
1.871472124120860725e+00,-5.479999999999998761e-02,1.318532936831880975e-13
1.870089130860994819e+00,-3.599999999999999034e-02,1.191477983755857720e-13
1.868708180119356355e+00,-4.299999999999999656e-02,1.076621798038252916e-13
1.867329267374444823e+00,-6.079999999999999988e-02,9.727979487668445125e-14
1.865952388118096827e+00,-5.779999999999999721e-02,8.789510237491524036e-14
1.864577537855435230e+00,-6.759999999999999343e-02,7.941261176438252871e-14
1.863232708749680722e+00,-7.279999999999998972e-02,7.189476769506185080e-14
1.861861861861861867e+00,-6.400000000000000133e-02,6.495141721440183669e-14
1.860493030653123103e+00,-5.140000000000000124e-02,5.867639206827584995e-14
1.859126210680979829e+00,-4.559999999999999470e-02,5.300560686523299249e-14
1.857761397515993229e+00,-4.859999999999999737e-02,4.788109506237420180e-14
1.856398586741720980e+00,-6.719999999999998197e-02,4.325042755047789099e-14
1.855037773954671065e+00,-6.459999999999999076e-02,3.906618618686755775e-14
1.853678954764253817e+00,-4.819999999999999285e-02,3.528548711453665734e-14
1.852349795345224370e+00,-3.540000000000000785e-02,3.193585330601072828e-14
1.850994909763998164e+00,-2.960000000000000131e-02,2.884320680449254091e-14
1.849642004773269788e+00,-3.079999999999999752e-02,2.604915721830631283e-14
1.848291076033328872e+00,-2.679999999999999397e-02,2.352497284106111063e-14
1.846942119217134914e+00,-2.299999999999999614e-02,2.124467594337259204e-14
1.845595130010269758e+00,-2.820000000000000631e-02,1.918477994888096858e-14
1.844277534022458420e+00,-3.119999999999999857e-02,1.736016460896746471e-14
1.842934427204089953e+00,-2.419999999999999582e-02,1.567591508509840431e-14
1.841593275214233660e+00,7.327471962526033512e-18,1.415462277478746818e-14
1.840254073788252009e+00,1.500000000000000291e-02,1.278057024125484743e-14
1.838916818673903775e+00,4.160000000000001197e-02,1.153955062326695169e-14
1.837608737533158454e+00,5.800000000000000294e-02,1.044047415938361788e-14
1.836275322829048706e+00,6.439999999999999891e-02,9.426125306409511472e-15
1.834943841839679290e+00,6.219999999999999141e-02,8.510077501055544884e-15
1.833614290361695209e+00,5.639999999999999875e-02,7.682832008416465743e-15
1.832286664203915727e+00,8.099999999999998868e-02,6.935804900670448465e-15
1.830987995215805464e+00,8.979999999999997706e-02,6.274329033617372673e-15
1.829664168093017684e+00,9.319999999999997731e-02,5.663945400648110868e-15
1.828342253874168710e+00,7.479999999999999150e-02,5.112803563953372406e-15
1.827022248416089401e+00,5.599999999999998729e-02,4.615169192371912022e-15
1.825731028593303717e+00,2.559999999999999429e-02,4.174579447549583640e-15
1.824414789530213410e+00,6.399999999999993368e-03,3.768070175094848375e-15
1.823100446953658027e+00,4.399999999999997663e-03,3.401059767416805281e-15
1.821814762576398739e+00,9.199999999999999845e-03,3.076148856628662021e-15
1.820504162201048270e+00,2.159999999999999767e-02,2.776396316093422139e-15
1.819195446143012207e+00,9.599999999999997424e-03,2.505792770462947689e-15
1.817888610341440447e+00,-2.200000000000001434e-03,2.261510494583375193e-15
1.816610263847990625e+00,-7.999999999999971110e-04,2.045273660854624623e-15
1.815307138256133879e+00,1.100000000000000283e-02,1.845802166125981936e-15
1.814005880890033007e+00,5.399999999999993347e-03,1.665747533734328440e-15
1.812732987354725545e+00,1.519999999999999823e-02,1.506377045632256016e-15
1.811435416484062477e+00,2.139999999999999541e-02,1.359374268738597469e-15
1.810139701910865373e+00,3.519999999999999518e-02,1.226691151941273891e-15
1.808872226517483250e+00,2.199999999999999525e-02,1.109259054883569037e-15
1.807580174927113648e+00,1.299999999999999940e-02,1.000948053716684609e-15
1.806289967807251262e+00,1.219999999999999904e-02,9.031948444896838145e-16
1.805027876035343537e+00,2.840000000000000163e-02,8.166838394418569369e-16
1.803741308585226744e+00,2.539999999999999897e-02,7.368978100367172381e-16
1.802456573878915558e+00,8.399999999999992542e-03,6.648940350116521716e-16
1.801199831500660986e+00,2.579999999999999655e-02,6.011754110704764355e-16
1.799918713348429566e+00,2.879999999999999921e-02,5.424138639241304611e-16
1.798665506237307810e+00,2.939999999999999905e-02,4.904159630351396972e-16
1.797387989389612972e+00,1.119999999999999989e-02,4.424653158225212301e-16
1.796112285987427226e+00,1.820000000000000437e-02,3.991963580202933317e-16
1.794864371942216819e+00,1.839999999999999969e-02,3.609101433684156099e-16
1.793592247052867572e+00,1.940000000000000058e-02,3.256060526569445184e-16
1.792347831114579959e+00,-1.360000000000000618e-02,2.943687008861705722e-16
1.791079269701871812e+00,-1.419999999999999908e-02,2.655655273599123162e-16
1.789812502706369823e+00,-9.000000000000002789e-03,2.395770894201022559e-16
1.788573324294306932e+00,-2.440000000000000502e-02,2.165835776439289864e-16
1.787310098302055561e+00,-4.000000000000000083e-02,1.953829895896706827e-16
1.786074381355688079e+00,-4.359999999999999987e-02,1.766262267283384185e-16
1.784814681540122239e+00,-4.539999999999999591e-02,1.593326159700172803e-16
1.783582411576025262e+00,-5.859999999999999931e-02,1.440329776384420338e-16
1.782326223193238635e+00,-6.479999999999999649e-02,1.299272726618509578e-16
1.781097385808675604e+00,-7.820000000000000562e-02,1.174483689977197662e-16
1.779844694196844879e+00,-3.959999999999998938e-02,1.059436359595844203e-16
1.778619275069208472e+00,-2.859999999999999001e-02,9.576604549456059028e-17
1.777370065648023578e+00,-1.679999999999999549e-02,8.638325104968535578e-17
1.776122609754350767e+00,4.800000000000007386e-03,7.791889161256926731e-17
1.774902308804374274e+00,2.139999999999999888e-02,7.043127102013604985e-17
1.773658313308158707e+00,3.400000000000000244e-02,6.352866870750180686e-17
1.772441395082904547e+00,2.999999999999999889e-02,5.742275100528695508e-17
1.771200845605565011e+00,4.659999999999999559e-02,5.179404393639191773e-17
1.769987296058923354e+00,5.439999999999999697e-02,4.681511740806144135e-17
1.768775408316097364e+00,7.019999999999998463e-02,4.231444923844292407e-17
1.767539983464948561e+00,4.839999999999999164e-02,3.816568353493394849e-17
1.766331443548616820e+00,2.499999999999999445e-02,3.449598293178440516e-17
1.765099429189620039e+00,1.519999999999999997e-02,3.111328872156437585e-17
1.763894223246418758e+00,2.599999999999999447e-03,2.812126559406024204e-17
1.762665605276624747e+00,-2.999999999999998328e-03,2.536330637937937003e-17
1.761463719529518634e+00,-1.339999999999999872e-02,2.292391704993600884e-17
1.760238483923628250e+00,-1.360000000000000445e-02,2.067540412698497807e-17
1.759039904671386045e+00,-2.840000000000000163e-02,1.868665350643865005e-17
1.757818037481216900e+00,-2.339999999999999372e-02,1.685355183529558950e-17
1.756622751097889346e+00,-2.139999999999999888e-02,1.523225052844154998e-17
1.755429089158809797e+00,-1.779999999999999291e-02,1.376684695670407177e-17
1.754212231386252041e+00,-1.520000000000000344e-02,1.241616680018043509e-17
1.753021842086661453e+00,6.000000000000049348e-04,1.122157600423846627e-17
1.751808318264014286e+00,-4.000000000000003553e-03,1.012052403067177946e-17
1.750621188163541841e+00,-1.039999999999999779e-02,9.146727727210225179e-18
1.749435665914221394e+00,6.600000000000009505e-03,8.266600147300852544e-18
1.748227100339776463e+00,2.700000000000000316e-02,7.455404829673131820e-18
1.747044817335193123e+00,4.700000000000000011e-02,6.737978529769420769e-18
1.745864132347764830e+00,4.059999999999999720e-02,6.089572783904572397e-18
1.744660494695669195e+00,2.379999999999999130e-02,5.491961154204552501e-18
1.743483029161159603e+00,3.419999999999999429e-02,4.963438411087343112e-18
1.742282671312753717e+00,5.279999999999999971e-02,4.476323474548003690e-18
1.741108412081045609e+00,4.399999999999999745e-02,4.045527206603800132e-18
1.739935734631737008e+00,5.019999999999999463e-02,3.656185519791746655e-18
1.738740254641314875e+00,5.859999999999999237e-02,3.297351951161695901e-18
1.737570763970629484e+00,3.459999999999999187e-02,2.980009382245928330e-18
1.736402845460146782e+00,2.539999999999999897e-02,2.693207144983125002e-18
1.735212213655000557e+00,8.399999999999994277e-03,2.428880913933102278e-18
1.734047462557160468e+00,2.399999999999998489e-03,2.195120219472370749e-18
1.732884274075212616e+00,9.400000000000000369e-03,1.983857885810204188e-18
1.731722645066685384e+00,-4.600000000000002524e-03,1.792928968284057239e-18
1.730538420744131667e+00,-1.639999999999999791e-02,1.616964355132100536e-18
1.729379933614125120e+00,-2.319999999999999840e-02,1.461348813247657975e-18
1.728222996515679455e+00,-3.000000000000000236e-02,1.320711520876485100e-18
1.727043552138609162e+00,-3.319999999999999341e-02,1.191097384725246426e-18
1.725889737915292210e+00,-3.360000000000000486e-02,1.076472577691362369e-18
1.724737464357743777e+00,-4.599999999999999922e-02,9.728808335141321481e-19
1.723586728382191513e+00,-3.760000000000000148e-02,8.792601981902328577e-19
1.722413601511279202e+00,-2.519999999999999671e-02,7.929776726356187148e-19
1.721265963353692419e+00,-1.419999999999999214e-02,7.166733789765533618e-19
1.720119853512373842e+00,-9.399999999999998634e-03,6.477135991064676086e-19
1.718975268936453249e+00,-6.199999999999998047e-03,5.853913464969870246e-19
1.717808408949227594e+00,2.399999999999999790e-03,5.279538194675713033e-19
1.716666897401464498e+00,1.999999999999998741e-03,4.771585035187817547e-19
1.715526901952103778e+00,-2.200000000000001000e-03,4.312521483409924356e-19
1.714388419582740131e+00,1.820000000000000437e-02,3.897641187145833507e-19
1.713251447282976736e+00,3.360000000000000486e-02,3.522690830389456349e-19
1.712092342528926059e+00,3.699999999999999817e-02,3.177125097675229207e-19
1.710958412672130668e+00,3.219999999999999252e-02,2.871517957602808129e-19
1.709825983839386554e+00,1.499999999999999598e-02,2.595321529299905225e-19
1.708695053052225354e+00,1.259999999999999835e-02,2.345704600076324714e-19
1.707565617340053521e+00,1.259999999999999835e-02,2.120108523734788814e-19
1.706414190760592975e+00,-2.109423746787797374e-18,1.912188833110603868e-19
1.705287767310733837e+00,1.399999999999999552e-03,1.728308112002235711e-19
1.704162830009757768e+00,1.039999999999999779e-02,1.562120370365581208e-19
1.703039375918473874e+00,-9.800000000000001418e-03,1.411922511520048876e-19
1.701917402105436405e+00,-2.120000000000000356e-02,1.276175407737797748e-19
1.700796905646919877e+00,-3.219999999999999946e-02,1.153488114168920066e-19
1.699654586326004857e+00,-4.200000000000000261e-02,1.040410678574948208e-19
1.698537066462111778e+00,-3.859999999999999543e-02,9.404038895714046860e-20
1.697421015167278169e+00,-3.679999999999999938e-02,8.500169385842001113e-20
1.696306429548563699e+00,-2.899999999999999453e-02,7.683239849430477190e-20
1.695193306720621074e+00,-1.219999999999999210e-02,6.944883229391105111e-20
1.694081643805672277e+00,-2.999999999999996593e-03,6.277537993526416502e-20
1.692971437933482370e+00,-1.019999999999999726e-02,5.674370572733986744e-20
1.691862686241336178e+00,-1.079999999999999884e-02,5.129205266874405072e-20
1.690755385874011418e+00,-1.299999999999999767e-02,4.636460899530291525e-20
1.689649533983757612e+00,-1.080000000000000057e-02,4.191093572035712753e-20
1.688522134618788861e+00,-1.940000000000000405e-02,3.780583588373056447e-20
1.687419201197523311e+00,-2.780000000000000526e-02,3.417499403554004197e-20
1.686317707695864421e+00,-3.559999999999999970e-02,3.089317692243874767e-20
1.685217651295850994e+00,-4.700000000000000011e-02,2.792680878544446583e-20
1.684119029186869287e+00,-4.659999999999999559e-02,2.524554558361864667e-20
1.683021838565631034e+00,-3.559999999999999276e-02,2.282196382759696115e-20
1.681926076636147904e+00,-3.459999999999999881e-02,2.063127937806152611e-20
1.680831740609708191e+00,-3.180000000000000188e-02,1.865109332381153528e-20
1.679738827704853499e+00,-1.639999999999999097e-02,1.686116233179748073e-20
1.678647335147355424e+00,-1.880000000000001115e-02,1.524319111254006454e-20
1.677557260170190911e+00,-4.999999999999998369e-03,1.378064487121277423e-20
1.676468600013520049e+00,2.439999999999999808e-02,1.245857981973007945e-20
1.675381351924661866e+00,4.039999999999999841e-02,1.126349001047688580e-20
1.674295513158072346e+00,4.399999999999999051e-02,1.018316891980801915e-20
1.673211080975320009e+00,2.799999999999999364e-02,9.206584360792927627e-21
1.672128052645063701e+00,1.419999999999999908e-02,8.323765441481561922e-21
1.671046425443029504e+00,9.999999999999996739e-03,7.525700408580911881e-21
1.669966196651987200e+00,1.920000000000000179e-02,6.804244328156349599e-21
1.668887363561728732e+00,1.380000000000000150e-02,6.152035655940520244e-21
1.667809923469044664e+00,7.999999999999996697e-03,5.562420841070210525e-21
1.666733873677701983e+00,-8.600000000000006944e-03,5.029386189538763776e-21
1.665659211498421444e+00,-4.079999999999999599e-02,4.547496288165460269e-21
1.664585934248855814e+00,-5.079999999999999793e-02,4.111838357230318345e-21
1.663514039253565224e+00,-5.179999999999999882e-02,3.717971960778643391e-21
1.662443523843998516e+00,-4.899999999999999495e-02,3.361883558602175116e-21
1.661374385358468375e+00,-5.339999999999998914e-02,3.039945433596777411e-21
1.660306621142130235e+00,-6.500000000000000222e-02,2.748878573120018116e-21
1.659240228546960516e+00,-6.299999999999998657e-02,2.485719123553839689e-21
1.658197378978336634e+00,-5.259999999999998010e-02,2.252504360387834424e-21
1.657133693269899011e+00,-4.019999999999999962e-02,2.036928095348902734e-21
1.656071371333938780e+00,-1.660000000000000017e-02,1.842013163552323941e-21
1.655010410549356603e+00,2.199999999999998398e-03,1.665776819307999967e-21
1.653950808301765996e+00,7.199999999999999803e-03,1.506426798882495658e-21
1.652892561983470898e+00,3.999999999999998349e-03,1.362343003971015410e-21
1.651835668993446138e+00,1.799999999999992795e-03,1.232060947780505146e-21
1.650780126737313003e+00,1.079999999999999884e-02,1.114256794011036200e-21
1.649725932627321701e+00,2.959999999999999784e-02,1.007733835371754051e-21
1.648695004720054147e+00,1.919999999999999485e-02,9.133197318859226971e-22
1.647643471212745236e+00,1.359999999999999924e-02,8.260348436222198959e-22
1.646593278181311071e+00,2.420000000000000276e-02,7.471048850151885659e-22
1.645544423064163153e+00,3.040000000000000688e-02,6.757289794454744562e-22
1.644496903306234659e+00,4.620000000000000495e-02,6.111831167753511845e-22
1.643450716358961561e+00,5.739999999999999963e-02,5.528127677768220145e-22
1.642427613976529033e+00,7.520000000000000295e-02,5.010726674805822983e-22
1.641384057395494089e+00,7.919999999999999263e-02,4.532348653053889826e-22
1.640341826070851994e+00,6.539999999999998592e-02,4.099718557791838472e-22
1.639300917479707076e+00,6.819999999999999674e-02,3.708454772654473667e-22
1.638261329105562103e+00,7.220000000000000029e-02,3.354595915228292001e-22
1.637244675653907633e+00,6.459999999999999076e-02,3.040905245906632597e-22
1.636207692815200954e+00,5.159999999999998616e-02,2.750848839449641468e-22
1.635172022734165731e+00,4.399999999999999051e-02,2.488508144897987258e-22
1.634137662919571632e+00,3.119999999999999510e-02,2.251230586202959113e-22
1.633104610886486174e+00,1.199999999999999505e-02,2.036617825206920741e-22
1.632094345582815631e+00,-4.599999999999999922e-03,1.846349929663545988e-22
1.631063874565926497e+00,9.200000000000008518e-03,1.670401594312322968e-22
1.630034703964664988e+00,1.660000000000000017e-02,1.511251117316325460e-22
1.629006831318969839e+00,-7.400000000000006399e-03,1.367292091527997317e-22
1.628001628001628065e+00,-4.999999999999998369e-03,1.239653819193487554e-22
1.626976316997966299e+00,-2.439999999999999808e-02,1.121612820254813477e-22
1.625952296657618978e+00,-3.520000000000000212e-02,1.014833141191829042e-22
1.624929564545085192e+00,-3.199999999999999373e-02,9.182385500022184537e-23
1.623929385264150316e+00,-3.899999999999999994e-02,8.325884214451690349e-23
1.622909195612910027e+00,-2.839999999999999469e-02,7.533723265229507873e-23
1.621890286969942752e+00,-2.319999999999999493e-02,6.817079605324442769e-23
1.620893844524908145e+00,-2.959999999999999437e-02,6.181596425972503335e-23
1.619877464107956966e+00,-2.559999999999999082e-02,5.593815829289299832e-23
1.618862357533584762e+00,-2.199999999999994061e-03,5.062036633330784355e-23
1.617848522408506629e+00,-1.200000000000000025e-02,4.580913326807000982e-23
1.616857038543785707e+00,-8.881784197001252508e-19,4.154243109547530106e-23
1.615845712796455613e+00,9.599999999999997424e-03,3.759568763232274340e-23
1.614835651403865091e+00,7.000000000000001880e-03,3.402467787422037450e-23
1.613847855794884989e+00,2.300000000000001349e-02,3.085763469811551538e-23
1.612840289790981041e+00,1.619999999999999565e-02,2.792790369181123916e-23
1.611833981099946911e+00,1.579999999999999807e-02,2.527691682835671848e-23
