#Name:: Glass2_UV;Timestamp:: 2026-Feb-13 14:03:57;Device:: Ossila Spectrometer (COM3);Colour:: (32: 141: 194);Integration Time (ms):: 60.0;Accumulation Number:: 1;Averaging Number:: #1;Delay Time:: 0;Trigger Mode:: Internal;Measurement Type:: Transmission/Reflection;Comments:: 
#Wavelength (nm),Intensity,Smoothed,Background,Reference
503.72,0.05984482320020351,0.05724052012460281,1643.0,31448.0
504.22,0.054954388172381255,0.054677471690111015,1672.0,31790.0
504.73,0.05313228664697653,0.05205050489660613,1629.0,32165.0
505.23,0.05042461193890565,0.04956568974983224,1627.0,32147.0
505.74,0.04826690578522618,0.04734385937367046,1625.0,32341.0
506.25,0.04595820858668478,0.045107349904872404,1663.0,32399.0
506.75,0.0428050438867598,0.042872356811861155,1693.0,32356.0
507.26,0.04062317549088898,0.04073712571168875,1686.0,32543.0
507.77,0.03826670735428746,0.03857959158424875,1684.0,32770.0
508.27,0.039162442674390535,0.036413104363493924,1657.0,33144.0
508.78,0.037479728512222955,0.034387992645775266,1684.0,33298.0
509.28,0.03260445724226881,0.03272594575819274,1699.0,33339.0
509.79,0.03177997564525231,0.03129116666618544,1650.0,33669.0
510.3,0.028849270664505672,0.02978532290533126,1621.0,33935.0
510.8,0.026602033577677937,0.028027455263132585,1635.0,33832.0
511.31,0.025707091409498155,0.02615448241191029,1651.0,34154.0
511.81,0.02618457501093454,0.024761942921642226,1653.0,34295.0
512.32,0.026275384570816074,0.02343442648220952,1631.0,34519.0
512.82,0.023208269745745632,0.022441117831633932,1673.0,34729.0
513.33,0.021583766252403776,0.021864946209255567,1628.0,34841.0
513.84,0.01875,0.021295787370060916,1671.0,35040.0
514.34,0.018679062339588205,0.020665174187022555,1714.0,35066.0
514.85,0.018504811250925242,0.0200841525030818,1701.0,35126.0
515.35,0.01891618415874979,0.019856776292630482,1665.0,35578.0
515.86,0.02084031735389429,0.01996661473986964,1662.0,35796.0
516.36,0.02001550301755163,0.020399161039932,1657.0,36122.0
516.87,0.01987844318055091,0.021015070727314497,1683.0,35868.0
517.37,0.020465167731408503,0.021870299545773866,1662.0,36159.0
517.88,0.020934507641232475,0.022654012838536852,1644.0,36447.0
518.38,0.022682150724795343,0.023771019277690514,1661.0,36769.0
518.89,0.023075463000623662,0.025374061017467104,1674.0,36879.0
519.39,0.024838159213413147,0.027515978731212247,1647.0,36919.0
519.9,0.02705709943551889,0.030406492331655904,1664.0,36848.0
520.4,0.026753317086379638,0.034034421598897004,1698.0,36930.0
520.91,0.03201038174543095,0.038349873418344484,1700.0,36988.0
521.41,0.03604592041531751,0.04363972971568471,1691.0,37369.0
521.92,0.04129762031800235,0.049542727887490125,1726.0,37484.0
522.42,0.04937030373584506,0.05618009490660196,1656.0,37796.0
522.93,0.057213800313643495,0.06377094233831532,1676.0,38260.0
523.43,0.06583666891927016,0.07198099402992902,1691.0,38474.0
523.93,0.07597402597402597,0.08077820625579375,1640.0,38500.0
524.44,0.0838681409314673,0.09000052436660318,1635.0,38799.0
524.94,0.09343076962663716,0.09929616109165795,1640.0,38863.0
525.45,0.10266179140351325,0.1087444861143917,1705.0,39109.0
525.95,0.11411089866156787,0.11840210713843603,1653.0,39225.0
526.46,0.12401804267396482,0.12781843958755537,1622.0,39462.0
526.96,0.13352080142609657,0.13695399949346657,1650.0,39829.0
527.46,0.14232667098639287,0.14607851088684864,1691.0,40126.0
527.97,0.15169705054098118,0.15453284551702964,1706.0,40482.0
528.47,0.16241287915971336,0.162428096823841,1656.0,40748.0
528.98,0.17013735046521933,0.17010686197960698,1616.0,40626.0
529.48,0.17522373999057936,0.17714569834098803,1691.0,40337.0
529.98,0.18467588356045805,0.1841636515897433,1634.0,40433.0
530.49,0.18720513770532296,0.19051801070676813,1671.0,40485.0
530.99,0.19306341172968144,0.19600628953408045,1651.0,40308.0
531.5,0.20080569423162473,0.20129601438643827,1711.0,40462.0
532.0,0.20390916503990708,0.20617942889925867,1734.0,40469.0
532.5,0.21250620347394542,0.21042450921999603,1713.0,40300.0
533.01,0.21524064171122995,0.21457810707413447,1707.0,40392.0
533.51,0.21729566743283657,0.2181945959668535,1713.0,40461.0
534.01,0.22303459898879746,0.22140100886660588,1689.0,40348.0
534.52,0.22405788511878302,0.2245247325112767,1623.0,40494.0
535.02,0.22712668676783154,0.22667117908414844,1625.0,40462.0
535.52,0.22874111624670743,0.22886386654074461,1650.0,40242.0
536.03,0.22922830065687208,0.2311383290092464,1675.0,39886.0
536.53,0.23286982322914834,0.23309861421037667,1700.0,39769.0
537.03,0.23514640148661545,0.23513256453739026,1683.0,39822.0
537.54,0.2339706692026628,0.23710440634300076,1686.0,39958.0
538.04,0.23716751627719174,0.238949767505282,1648.0,39626.0
538.54,0.24004029211785444,0.2406093741646691,1695.0,39710.0
539.04,0.2426374510001005,0.2421189402696872,1738.0,39796.0
539.55,0.2443973883889183,0.2437345253264057,1708.0,39669.0
540.05,0.24684510482393648,0.24575710383521213,1655.0,39304.0
540.55,0.24719472786951985,0.24780408074214275,1633.0,39301.0
