Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
1.614835651403865091e+00,7.000000000000001880e-03,2.118116002661960787e-04
1.613847855794884989e+00,2.300000000000001349e-02,2.114038907229412142e-04
1.612840289790981041e+00,1.619999999999999565e-02,2.109892316170193689e-04
1.611833981099946911e+00,1.579999999999999807e-02,2.105763055239077660e-04
1.610849853204811888e+00,2.560000000000000470e-02,2.101736514282467893e-04
1.609846026017188958e+00,1.879999999999999380e-02,2.097641251176495642e-04
1.608864323433627730e+00,1.880000000000000074e-02,2.093647805423710223e-04
1.607862968581838858e+00,3.239999999999999131e-02,2.089586144698363148e-04
1.606862859438375368e+00,3.839999999999998970e-02,2.085541313514628647e-04
1.605884790716950006e+00,3.959999999999999631e-02,2.081596961943087696e-04
1.604887140194657391e+00,2.859999999999999001e-02,2.077585148966531450e-04
1.603911474434427165e+00,7.799999999999994438e-03,2.073672940550214301e-04
1.602916273478198983e+00,9.600000000000000894e-03,2.069693764895730954e-04
1.601922306768121640e+00,6.199999999999998047e-03,2.065730936627294438e-04
1.600950241433625187e+00,2.800000000000006477e-03,2.061866415864134397e-04
