2.584140877357507637e+00,1.819999999999999951e-01
2.581397285369306349e+00,1.819999999999999951e-01
2.578659512966082090e+00,6.600000000000000311e-02
2.575927541651086283e+00,5.000000000000000278e-02
2.573201353005872605e+00,-6.800000000000000488e-02
2.570480928689883982e+00,1.739999999999999880e-01
2.567819424311451826e+00,2.379999999999999893e-01
2.565110361804679329e+00,2.379999999999999893e-01
2.562407009423044890e+00,9.199999999999999845e-02
2.559709349131969347e+00,1.719999999999999862e-01
2.557017362972739072e+00,2.999999999999999889e-02
2.554331033062107181e+00,1.739999999999999880e-01
2.551702850087457453e+00,4.000000000000000083e-02
2.549027669284216646e+00,3.799999999999999906e-02
2.546358091874242557e+00,2.000000000000000042e-03
2.543694100270780023e+00,-4.800000000000000100e-02
2.541035676960593293e+00,7.000000000000000666e-02
2.538382804503582335e+00,4.399999999999999745e-02
2.535787321063394550e+00,1.039999999999999952e-01
2.533145390288247256e+00,8.599999999999999312e-02
2.530508958818007414e+00,3.200000000000000067e-02
2.527878009499928691e+00,9.800000000000000377e-02
2.525252525252525082e+00,2.280000000000000082e-01
2.522683810066322252e+00,5.199999999999999761e-02
2.520069098668834329e+00,-5.800000000000000294e-02
2.517459801851551049e+00,-5.600000000000000117e-02
2.514855902812988209e+00,0.000000000000000000e+00
2.512308284539173986e+00,1.199999999999999956e-01
2.509715025906735786e+00,-1.019999999999999934e-01
2.507127115388503746e+00,-1.600000000000000033e-02
2.504544536457281367e+00,-8.999999999999999667e-02
2.502017756255044301e+00,-5.600000000000000117e-02
2.499445687448348163e+00,5.000000000000000278e-02
2.496878901373283277e+00,6.600000000000000311e-02
2.494317381771367526e+00,-4.000000000000000083e-03
2.491811185016980623e+00,3.400000000000000244e-02
2.489260047376239626e+00,9.600000000000000200e-02
2.486714128145994351e+00,1.400000000000000029e-02
2.484223179404988713e+00,2.999999999999999889e-02
2.481687547532321680e+00,7.000000000000000666e-02
2.479157086590559000e+00,2.039999999999999869e-01
2.476631780778141501e+00,2.000000000000000042e-02
2.474160980086994588e+00,5.999999999999999778e-02
2.471645837070700846e+00,1.880000000000000004e-01
2.469135802469135665e+00,1.219999999999999973e-01
2.466679928386712017e+00,1.539999999999999980e-01
2.464179964627094321e+00,1.799999999999999933e-01
