Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
1.613847855794884989e+00,2.300000000000001349e-02,2.121883350307318173e-04
1.612840289790981041e+00,1.619999999999999565e-02,2.117721438862991881e-04
1.611833981099946911e+00,1.579999999999999807e-02,2.113576921321240368e-04
1.610849853204811888e+00,2.560000000000000470e-02,2.109535503034108022e-04
1.609846026017188958e+00,1.879999999999999380e-02,2.105425108433614317e-04
1.608864323433627730e+00,1.880000000000000074e-02,2.101416907147821427e-04
1.607862968581838858e+00,3.239999999999999131e-02,2.097340238595179259e-04
1.606862859438375368e+00,3.839999999999998970e-02,2.093280461524502415e-04
1.605884790716950006e+00,3.959999999999999631e-02,2.089321535108800852e-04
1.604887140194657391e+00,2.859999999999999001e-02,2.085294897771953039e-04
1.603911474434427165e+00,7.799999999999994438e-03,2.081368232820418650e-04
1.602916273478198983e+00,9.600000000000000894e-03,2.077374352936497514e-04
1.601922306768121640e+00,6.199999999999998047e-03,2.073396880612061706e-04
1.600950241433625187e+00,2.800000000000006477e-03,2.069518078848149589e-04
