Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
1.613847855794884989e+00,1.540000000000000049e-02,5.069423645931418363e-04
1.612840289790981041e+00,1.499999999999999944e-02,5.059260768886814780e-04
1.611833981099946911e+00,2.760000000000000300e-02,5.049141031115957296e-04
1.610849853204811888e+00,3.820000000000000479e-02,5.039273672588691919e-04
1.609846026017188958e+00,2.860000000000000042e-02,5.029238553195506008e-04
1.608864323433627730e+00,3.520000000000000212e-02,5.019453559255427884e-04
1.607862968581838858e+00,1.519999999999999997e-02,5.009502059357924053e-04
1.606862859438375368e+00,1.359999999999999924e-02,4.999592434264514291e-04
1.605884790716950006e+00,2.199999999999999872e-02,4.989929595173203843e-04
1.604887140194657391e+00,3.099999999999999978e-02,4.980102114374668296e-04
1.603911474434427165e+00,4.100000000000000172e-02,4.970519235679214491e-04
1.602916273478198983e+00,5.260000000000000092e-02,4.960772937597351115e-04
1.601922306768121640e+00,3.160000000000000309e-02,4.951067297073307328e-04
1.600950241433625187e+00,1.639999999999999791e-02,4.941603022314175172e-04
