Energy (eV), initial Intensity (a.u.), Intensity (a.u.)
2.126601382290898457e+00,1.519999999999999650e-02,7.049626657901789063e-04
2.124779382785859649e+00,7.599999999999999985e-03,6.999235882033737850e-04
2.122960502662260662e+00,-1.399999999999998685e-03,6.949698079713788551e-04
2.121181018851140632e+00,-1.999999999999997385e-04,6.901919402351876058e-04
2.119368291515689950e+00,-2.200000000000002301e-03,6.853899268768121793e-04
2.117558659790293341e+00,-8.399999999999997746e-03,6.806577441859989423e-04
2.115752115752115525e+00,-7.399999999999997725e-03,6.759917661650254386e-04
2.113948651505336063e+00,-3.999999999999990434e-04,6.713889197198300018e-04
2.112184236973444040e+00,-2.600000000000002483e-03,6.669368506677133797e-04
2.110386847524550191e+00,-4.200000000000001475e-03,6.624516192985601239e-04
2.108592514496573145e+00,-5.999999999999987548e-04,6.580227170191023725e-04
2.106801230100072697e+00,5.000000000000007910e-03,6.536484228239152578e-04
2.105048721692187819e+00,7.200000000000000670e-03,6.494131269922366568e-04
2.103263450709003557e+00,5.599999999999998208e-03,6.451426205803326977e-04
2.101481205301156230e+00,6.999999999999999278e-03,6.409226333320691216e-04
2.099701977783798412e+00,6.599999999999999097e-03,6.367520429194963852e-04
2.097961255392944757e+00,1.460000000000000360e-02,6.327117933628013382e-04
2.096187980728594358e+00,1.840000000000000316e-02,6.286360328646979590e-04
2.094417701207668348e+00,2.400000000000000050e-02,6.246067973023653949e-04
2.092685725858169921e+00,3.719999999999999696e-02,6.207024683150853817e-04
2.090921354377444974e+00,5.500000000000000028e-02,6.167628947531463316e-04
2.089159955521110668e+00,6.019999999999999657e-02,6.128674433738979382e-04
2.087401521783045055e+00,6.159999999999999504e-02,6.090153783195258489e-04
2.085681126267808327e+00,7.639999999999999569e-02,6.052817651609545017e-04
2.083928541418079927e+00,9.199999999999998457e-02,6.015135383288120006e-04
2.082178899467701072e+00,8.219999999999999529e-02,5.977866551170608585e-04
2.080467098419516159e+00,7.399999999999999634e-02,5.941738000970881155e-04
2.078723261583852899e+00,8.339999999999998803e-02,5.905268930023577873e-04
2.076982345650062012e+00,7.240000000000000602e-02,5.869194589874694333e-04
2.075279074827199643e+00,6.640000000000000069e-02,5.834218950964198186e-04
2.073543920670223084e+00,4.959999999999999132e-02,5.798908698660294736e-04
2.071811665636330346e+00,3.399999999999999550e-02,5.763975782449443086e-04
2.070116861435726374e+00,2.679999999999999397e-02,5.730102231205378783e-04
2.068390325271059371e+00,1.079999999999999884e-02,5.695900068776073430e-04
2.066666666666666874e+00,3.200000000000003189e-03,5.662058927645609177e-04
2.064980266116005048e+00,1.499999999999999771e-02,5.629239803665901046e-04
2.063262283898234628e+00,7.599999999999998250e-03,5.596098068251339130e-04
2.061581432466582431e+00,-6.399999999999998572e-03,5.563954546229329425e-04
2.059869098641150753e+00,-3.400000000000001112e-03,5.531492372907908161e-04
2.058159606957907339e+00,-3.599999999999998600e-03,5.499366103775339991e-04
2.056487055740749970e+00,-1.000000000000000194e-02,5.468203642057841828e-04
2.054783170662998870e+00,-1.820000000000000090e-02,5.436728429791217636e-04
2.053116100403999944e+00,-2.539999999999999897e-02,5.406195058320462750e-04
2.051417794394997163e+00,-2.059999999999999332e-02,5.375352810819486330e-04
2.049722295688971130e+00,-3.899999999999999994e-02,5.344823570081492494e-04
2.048063423899578517e+00,-4.219999999999999446e-02,5.315204379252463657e-04
2.046373463157026062e+00,-5.000000000000000278e-02,5.285282067569061978e-04
2.044720005276696728e+00,-4.719999999999999196e-02,5.256249487415526941e-04
2.043035555409101089e+00,-3.959999999999999631e-02,5.226917557324936613e-04
2.041387484977692957e+00,-3.479999999999999066e-02,5.198455653453019389e-04
2.039708519072919835e+00,-2.979999999999999663e-02,5.169698127006104116e-04
2.038065809802439343e+00,-2.239999999999999977e-02,5.141791511150351152e-04
2.036392301123300275e+00,-1.540000000000000223e-02,5.113592955817045874e-04
2.034721538512028083e+00,-2.159999999999999420e-02,5.085671010541672294e-04
2.033086848879342767e+00,-1.540000000000000223e-02,5.058572268940702285e-04
2.031421503579561527e+00,-2.599999999999995978e-03,5.031187046617572114e-04
2.029792110001637173e+00,3.199999999999997551e-03,5.004607294490279711e-04
2.028132155708210593e+00,5.600000000000001678e-03,4.977744632007937830e-04
2.026508032489499733e+00,3.999999999999999216e-03,4.951670222702391714e-04
2.024853443067326619e+00,-3.800000000000001293e-03,4.925316428014058986e-04
2.023234564678240588e+00,1.000000000000001322e-03,4.899734167166704948e-04
2.021585314160879054e+00,7.200000000000000670e-03,4.873876000431671593e-04
2.019971655236450836e+00,1.540000000000000223e-02,4.848773127933759305e-04
2.018360570349631899e+00,3.320000000000000034e-02,4.823902936668724708e-04
2.016719253163321568e+00,4.739999999999999769e-02,4.798761956372728319e-04
2.015113350125944613e+00,4.740000000000000463e-02,4.774352850472321952e-04
2.013477307785986881e+00,5.340000000000000302e-02,4.749676321670104383e-04
2.011876561638056948e+00,3.839999999999998970e-02,4.725716551282160252e-04
2.010245768756889984e+00,3.979999999999999510e-02,4.701492678873736347e-04
2.008650154698459200e+00,4.700000000000000011e-02,4.677970871737494951e-04
2.007024586051179060e+00,4.399999999999998357e-02,4.654188238396440684e-04
2.005434079441065887e+00,2.479999999999999219e-02,4.631093385263885761e-04
2.003813709964124889e+00,1.720000000000000348e-02,4.607740936900456882e-04
2.002228286318644912e+00,1.039999999999999779e-02,4.585062377613895331e-04
2.000645369474023827e+00,1.180000000000000493e-02,4.562586022716253885e-04
1.999032726100274271e+00,-4.199999999999998873e-03,4.539856819681890171e-04
1.997454855909405858e+00,8.000000000000007105e-03,4.517781444518946293e-04
1.995847349868821397e+00,2.079999999999999558e-02,4.495456341527313371e-04
1.994274502235517499e+00,2.220000000000000098e-02,4.473772100190921198e-04
1.992704131647034194e+00,1.899999999999999606e-02,4.452277902055022402e-04
1.991104259999678883e+00,7.799999999999991836e-03,4.430538559242097108e-04
1.989538876231428333e+00,2.680000000000000437e-02,4.409421341294120526e-04
1.987975951903807603e+00,3.080000000000000446e-02,4.388487323195498736e-04
1.986383660392470940e+00,2.540000000000000244e-02,4.367312646950454401e-04
1.984825687485994195e+00,2.580000000000000002e-02,4.346742099847902092e-04
1.983238436440406760e+00,1.919999999999999485e-02,4.325933842454761456e-04
1.981685391462771451e+00,1.019999999999999726e-02,4.305718071959889048e-04
1.980134776915460915e+00,3.599999999999999034e-03,4.285674762549520115e-04
1.978555016594332416e+00,1.600000000000000510e-03,4.265398071162870299e-04
1.977009295132411637e+00,5.800000000000000468e-03,4.245697027496321617e-04
1.975465986936434382e+00,2.800000000000000405e-02,4.226162392236417712e-04
1.973893664438076900e+00,3.720000000000000390e-02,4.206398610469503155e-04
1.972355214811751356e+00,4.340000000000000108e-02,4.187194285567079842e-04
1.970819161448234436e+00,5.500000000000000028e-02,4.168150583878655192e-04
1.969285498753315267e+00,4.839999999999999164e-02,4.149265646523852104e-04
1.967722995382198636e+00,6.039999999999998842e-02,4.130157059046192926e-04
1.966194145815495009e+00,4.579999999999999349e-02,4.111587329570222339e-04
1.964667670125960663e+00,3.899999999999998607e-02,4.093170913441532949e-04
1.963112483178975687e+00,3.359999999999998405e-02,4.074534872325607788e-04
1.961590786851014068e+00,1.399999999999998294e-02,4.056422891880751285e-04
1.960071447765676655e+00,-1.580000000000000848e-02,4.038459009584981349e-04
1.958554460449835721e+00,-2.760000000000000647e-02,4.020641548623998590e-04
1.957008932798838474e+00,-2.599999999999999534e-02,4.002609684979560340e-04
1.955496680386683561e+00,-3.859999999999999543e-02,3.985083036536090392e-04
1.953986763315474162e+00,-3.419999999999998735e-02,3.967697889230087306e-04
1.952479176179753972e+00,-3.099999999999998937e-02,3.950452660532707870e-04
1.950943218112304978e+00,-2.919999999999999679e-02,3.932998100374059157e-04
1.949440321972078838e+00,-1.019999999999999553e-02,3.916030827103278694e-04
1.947939739541605597e+00,-6.200000000000002384e-03,3.899198827282566115e-04
1.946441465482058319e+00,7.999999999999983036e-04,3.882500606325673038e-04
1.944914988393249500e+00,3.100000000000000325e-02,3.865597978062111466e-04
1.943421361962228699e+00,3.219999999999999252e-02,3.849165569975489536e-04
1.941930027876092479e+00,2.640000000000000333e-02,3.832862552236131204e-04
1.940440980861618536e+00,2.199999999999999525e-02,3.816687512352011000e-04
1.938954215661746305e+00,2.500000000000000486e-02,3.800639057395616767e-04
1.937439455017030854e+00,2.639999999999999986e-02,3.784392143727375517e-04
1.935957284039281134e+00,2.959999999999999437e-02,3.768595270179925108e-04
1.934477379095163707e+00,7.799999999999991836e-03,3.752920889847327743e-04
1.932999734991971863e+00,3.799999999999996957e-03,3.737367685221600283e-04
1.931524346552851990e+00,2.300000000000000308e-02,3.721934356779744296e-04
1.930051208616744729e+00,4.999999999999998369e-03,3.706619622687287773e-04
1.928550321165839687e+00,-1.599999999999999643e-03,3.691113280303528099e-04
1.927081714481086561e+00,-2.220000000000000445e-02,3.676034314875613763e-04
1.925615342806118457e+00,-1.079999999999999884e-02,3.661070176606161437e-04
1.924151201042765713e+00,-1.739999999999999880e-02,3.646219651897467345e-04
1.922689284108352936e+00,-1.459999999999999493e-02,3.631481543435757754e-04
1.921229586935638833e+00,-6.200000000000000649e-03,3.616854669927254047e-04
1.919772104472759366e+00,5.999999999999987548e-04,3.602337865839288014e-04
1.918316831683168466e+00,5.599999999999999943e-03,3.587929981146260276e-04
1.916834132014221703e+00,3.400000000000002846e-03,3.573339156714798177e-04
1.915383308361266135e+00,2.360000000000000986e-02,3.559147886800592838e-04
1.913934679261591665e+00,2.339999999999999372e-02,3.545062154379557615e-04
1.912488239739654761e+00,4.560000000000000164e-02,3.531080869302731279e-04
1.911043984834941201e+00,5.540000000000000480e-02,3.517202955723265157e-04
1.909601909601909453e+00,4.499999999999999833e-02,3.503427351869722417e-04
1.908162009109934720e+00,2.319999999999999493e-02,3.489753009823585148e-04
1.906724278443251874e+00,1.159999999999999920e-02,3.476178895300866228e-04
1.905288712700900167e+00,1.720000000000000348e-02,3.462703987437757130e-04
1.903855306996668384e+00,1.199999999999999852e-02,3.449327278580225481e-04
1.902424056459036672e+00,1.060000000000000178e-02,3.436047774077431727e-04
1.900994956231124355e+00,3.200000000000007092e-03,3.422864492078988739e-04
1.899568001470633316e+00,6.400000000000002041e-03,3.409776463335865439e-04
1.898143187349794259e+00,-9.999999999999978524e-04,3.396782731004945803e-04
1.896720509055310755e+00,-1.599999999999999339e-02,3.383882350457106101e-04
1.895299961788307286e+00,-1.739999999999999880e-02,3.371074389088807126e-04
1.893852615502100045e+00,3.200000000000002755e-03,3.358099352801676677e-04
1.892436359196630224e+00,1.799999999999997132e-03,3.345475318538658331e-04
1.891022219511079294e+00,-9.800000000000004888e-03,3.332940957763683197e-04
1.889610191704001574e+00,-1.260000000000000356e-02,3.320495384387056820e-04
1.888200271048103396e+00,-1.799999999999999864e-02,3.308137723448658024e-04
1.886792452830188482e+00,-3.239999999999999825e-02,3.295867110948941616e-04
1.885386732351107542e+00,-3.980000000000000204e-02,3.283682693682975218e-04
1.884011729492380605e+00,-4.839999999999999858e-02,3.271829701098012189e-04
1.882610147875990680e+00,-5.739999999999999269e-02,3.259813440390729278e-04
1.881210650079648161e+00,-5.059999999999999221e-02,3.247880895123067546e-04
1.879813231459584122e+00,-7.579999999999999238e-02,3.236031253460821449e-04
1.878417887385817941e+00,-6.159999999999999504e-02,3.224263713580511411e-04
1.877024613242105788e+00,-4.079999999999999599e-02,3.212577483520123885e-04
1.875633404425889772e+00,-4.059999999999999720e-02,3.200971781032463793e-04
1.874244256348246651e+00,-5.899999999999999689e-02,3.189445833441053755e-04
1.872857164433838317e+00,-6.400000000000000133e-02,3.177998877498544876e-04
1.871472124120860725e+00,-5.479999999999998761e-02,3.166630159247569697e-04
1.870089130860994819e+00,-3.599999999999999034e-02,3.155338933884007497e-04
1.868708180119356355e+00,-4.299999999999999656e-02,3.144124465622599599e-04
1.867329267374444823e+00,-6.079999999999999988e-02,3.132986027564862649e-04
1.865952388118096827e+00,-5.779999999999999721e-02,3.121922901569299858e-04
1.864577537855435230e+00,-6.759999999999999343e-02,3.110934378123797993e-04
1.863232708749680722e+00,-7.279999999999998972e-02,3.100241769480850890e-04
1.861861861861861867e+00,-6.400000000000000133e-02,3.089398869300964147e-04
1.860493030653123103e+00,-5.140000000000000124e-02,3.078628507552520549e-04
1.859126210680979829e+00,-4.559999999999999470e-02,3.067930007842984905e-04
1.857761397515993229e+00,-4.859999999999999737e-02,3.057302701805443752e-04
1.856398586741720980e+00,-6.719999999999998197e-02,3.046745928983394776e-04
1.855037773954671065e+00,-6.459999999999999076e-02,3.036259036717510029e-04
1.853678954764253817e+00,-4.819999999999999285e-02,3.025841380034269387e-04
1.852349795345224370e+00,-3.540000000000000785e-02,3.015702845283182521e-04
1.850994909763998164e+00,-2.960000000000000131e-02,3.005420374182886790e-04
1.849642004773269788e+00,-3.079999999999999752e-02,2.995205261406188712e-04
1.848291076033328872e+00,-2.679999999999999397e-02,2.985056891498838764e-04
1.846942119217134914e+00,-2.299999999999999614e-02,2.974974656164912465e-04
1.845595130010269758e+00,-2.820000000000000631e-02,2.964957954166074438e-04
1.844277534022458420e+00,-3.119999999999999857e-02,2.955208643191344553e-04
1.842934427204089953e+00,-2.419999999999999582e-02,2.945319924412530960e-04
1.841593275214233660e+00,7.327471962526033512e-18,2.935494988399742016e-04
1.840254073788252009e+00,1.500000000000000291e-02,2.925733261035143827e-04
1.838916818673903775e+00,4.160000000000001197e-02,2.916034174780966141e-04
1.837608737533158454e+00,5.800000000000000294e-02,2.906593225311034654e-04
1.836275322829048706e+00,6.439999999999999891e-02,2.897016494411559740e-04
1.834943841839679290e+00,6.219999999999999141e-02,2.887500751712390235e-04
1.833614290361695209e+00,5.639999999999999875e-02,2.878045454971880674e-04
1.832286664203915727e+00,8.099999999999998868e-02,2.868650068088418191e-04
1.830987995215805464e+00,8.979999999999997706e-02,2.859504001688722530e-04
1.829664168093017684e+00,9.319999999999997731e-02,2.850225654417209075e-04
1.828342253874168710e+00,7.479999999999999150e-02,2.841005655220010481e-04
1.827022248416089401e+00,5.599999999999998729e-02,2.831843491609674639e-04
1.825731028593303717e+00,2.559999999999999429e-02,2.822923900052571071e-04
1.824414789530213410e+00,6.399999999999993368e-03,2.813874738234699020e-04
1.823100446953658027e+00,4.399999999999997663e-03,2.804881918694016214e-04
1.821814762576398739e+00,9.199999999999999845e-03,2.796126783313583608e-04
1.820504162201048270e+00,2.159999999999999767e-02,2.787244058249986568e-04
1.819195446143012207e+00,9.599999999999997424e-03,2.778416231045924712e-04
1.817888610341440447e+00,-2.200000000000001434e-03,2.769642827549910653e-04
1.816610263847990625e+00,-7.999999999999971110e-04,2.761100790506622132e-04
1.815307138256133879e+00,1.100000000000000283e-02,2.752433745725920669e-04
1.814005880890033007e+00,5.399999999999993347e-03,2.743819742543411838e-04
1.812732987354725545e+00,1.519999999999999823e-02,2.735432527239413901e-04
1.811435416484062477e+00,2.139999999999999541e-02,2.726922191218516286e-04
1.810139701910865373e+00,3.519999999999999518e-02,2.718463559210108297e-04
1.808872226517483250e+00,2.199999999999999525e-02,2.710227261336270715e-04
1.807580174927113648e+00,1.299999999999999940e-02,2.701869691346404359e-04
1.806289967807251262e+00,1.219999999999999904e-02,2.693562530578541862e-04
1.805027876035343537e+00,2.840000000000000163e-02,2.685473370744134681e-04
1.803741308585226744e+00,2.539999999999999897e-02,2.677264749918227072e-04
1.802456573878915558e+00,8.399999999999992542e-03,2.669105284668429629e-04
1.801199831500660986e+00,2.579999999999999655e-02,2.661159603582861498e-04
1.799918713348429566e+00,2.879999999999999921e-02,2.653096236071733095e-04
1.798665506237307810e+00,2.939999999999999905e-02,2.645243913604457091e-04
1.797387989389612972e+00,1.119999999999999989e-02,2.637275063930449599e-04
1.796112285987427226e+00,1.820000000000000437e-02,2.629353370276480881e-04
1.794864371942216819e+00,1.839999999999999969e-02,2.621638690021042069e-04
1.793592247052867572e+00,1.940000000000000058e-02,2.613809198245078155e-04
1.792347831114579959e+00,-1.360000000000000618e-02,2.606184100290755840e-04
1.791079269701871812e+00,-1.419999999999999908e-02,2.598445311710539875e-04
1.789812502706369823e+00,-9.000000000000002789e-03,2.590751782391447931e-04
1.788573324294306932e+00,-2.440000000000000502e-02,2.583258790173848180e-04
1.787310098302055561e+00,-4.000000000000000083e-02,2.575653766499739236e-04
1.786074381355688079e+00,-4.359999999999999987e-02,2.568246773345466923e-04
1.784814681540122239e+00,-4.539999999999999591e-02,2.560728832839426618e-04
1.783582411576025262e+00,-5.859999999999999931e-02,2.553406459644792857e-04
1.782326223193238635e+00,-6.479999999999999649e-02,2.545974208930476437e-04
1.781097385808675604e+00,-7.820000000000000562e-02,2.538735104743332143e-04
1.779844694196844879e+00,-3.959999999999998938e-02,2.531387178825204930e-04
1.778619275069208472e+00,-2.859999999999999001e-02,2.524230020150169430e-04
1.777370065648023578e+00,-1.679999999999999549e-02,2.516965081714584557e-04
1.776122609754350767e+00,4.800000000000007386e-03,2.509741564985553796e-04
1.774902308804374274e+00,2.139999999999999888e-02,2.502705310574700540e-04
1.773658313308158707e+00,3.400000000000000244e-02,2.495562819163836370e-04
1.772441395082904547e+00,2.999999999999999889e-02,2.488605310852125903e-04
1.771200845605565011e+00,4.659999999999999559e-02,2.481542573855642468e-04
1.769987296058923354e+00,5.439999999999999697e-02,2.474662579186837573e-04
1.768775408316097364e+00,7.019999999999998463e-02,2.467820493529254700e-04
1.767539983464948561e+00,4.839999999999999164e-02,2.460874662171528594e-04
1.766331443548616820e+00,2.499999999999999445e-02,2.454108293450928146e-04
1.765099429189620039e+00,1.519999999999999997e-02,2.447239155146083730e-04
1.763894223246418758e+00,2.599999999999999447e-03,2.440547331095520463e-04
1.762665605276624747e+00,-2.999999999999998328e-03,2.433753701026102544e-04
1.761463719529518634e+00,-1.339999999999999872e-02,2.427135272498141534e-04
1.760238483923628250e+00,-1.360000000000000445e-02,2.420415989164355385e-04
1.759039904671386045e+00,-2.840000000000000163e-02,2.413869829579529710e-04
1.757818037481216900e+00,-2.339999999999999372e-02,2.407223754244127388e-04
1.756622751097889346e+00,-2.139999999999999888e-02,2.400748759054780639e-04
1.755429089158809797e+00,-1.779999999999999291e-02,2.394308577345969204e-04
1.754212231386252041e+00,-1.520000000000000344e-02,2.387769861372469264e-04
1.753021842086661453e+00,6.000000000000049348e-04,2.381399232885624982e-04
1.751808318264014286e+00,-4.000000000000003553e-03,2.374930979683146921e-04
1.750621188163541841e+00,-1.039999999999999779e-02,2.368628852595433608e-04
1.749435665914221394e+00,6.600000000000009505e-03,2.362360240335323726e-04
1.748227100339776463e+00,2.700000000000000316e-02,2.355995341596985612e-04
1.747044817335193123e+00,4.700000000000000011e-02,2.349793696079021060e-04
1.745864132347764830e+00,4.059999999999999720e-02,2.343624816897209100e-04
1.744660494695669195e+00,2.379999999999999130e-02,2.337360964362082889e-04
1.743483029161159603e+00,3.419999999999999429e-02,2.331257560999116455e-04
1.742282671312753717e+00,5.279999999999999971e-02,2.325060048988307438e-04
1.741108412081045609e+00,4.399999999999999745e-02,2.319021147731761823e-04
1.739935734631737008e+00,5.019999999999999463e-02,2.313013810602295404e-04
1.738740254641314875e+00,5.859999999999999237e-02,2.306913637323450424e-04
1.737570763970629484e+00,3.459999999999999187e-02,2.300969381044971061e-04
1.736402845460146782e+00,2.539999999999999897e-02,2.295055995546455875e-04
1.735212213655000557e+00,8.399999999999994277e-03,2.289051022800000666e-04
1.734047462557160468e+00,2.399999999999998489e-03,2.283199336746893416e-04
1.732884274075212616e+00,9.400000000000000369e-03,2.277377847508428046e-04
1.731722645066685384e+00,-4.600000000000002524e-03,2.271586336136032717e-04
1.730538420744131667e+00,-1.639999999999999791e-02,2.265704864168292809e-04
1.729379933614125120e+00,-2.319999999999999840e-02,2.259973273046321529e-04
1.728222996515679455e+00,-3.000000000000000236e-02,2.254271010611975999e-04
1.727043552138609162e+00,-3.319999999999999341e-02,2.248479983551750845e-04
1.725889737915292210e+00,-3.360000000000000486e-02,2.242836347705022819e-04
1.724737464357743777e+00,-4.599999999999999922e-02,2.237221409263392665e-04
1.723586728382191513e+00,-3.760000000000000148e-02,2.231634963090490793e-04
1.722413601511279202e+00,-2.519999999999999671e-02,2.225961310353873556e-04
1.721265963353692419e+00,-1.419999999999999214e-02,2.220431823816427217e-04
1.720119853512373842e+00,-9.399999999999998634e-03,2.214930221164473879e-04
1.718975268936453249e+00,-6.199999999999998047e-03,2.209456304673716753e-04
1.717808408949227594e+00,2.399999999999999790e-03,2.203896702127161697e-04
1.716666897401464498e+00,1.999999999999998741e-03,2.198478138552694024e-04
1.715526901952103778e+00,-2.200000000000001000e-03,2.193086674653564854e-04
1.714388419582740131e+00,1.820000000000000437e-02,2.187722119794493190e-04
1.713251447282976736e+00,3.360000000000000486e-02,2.182384285055044017e-04
1.712092342528926059e+00,3.699999999999999817e-02,2.176962611899498469e-04
1.710958412672130668e+00,3.219999999999999252e-02,2.171678204345970666e-04
1.709825983839386554e+00,1.499999999999999598e-02,2.166419956440349115e-04
1.708695053052225354e+00,1.259999999999999835e-02,2.161187685970765882e-04
1.707565617340053521e+00,1.259999999999999835e-02,2.155981212348598026e-04
1.706414190760592975e+00,-2.109423746787797374e-18,2.150692693234712094e-04
1.705287767310733837e+00,1.399999999999999552e-03,2.145537806081671938e-04
1.704162830009757768e+00,1.039999999999999779e-02,2.140408179928857514e-04
1.703039375918473874e+00,-9.800000000000001418e-03,2.135303640539545683e-04
1.701917402105436405e+00,-2.120000000000000356e-02,2.130224015214355064e-04
1.700796905646919877e+00,-3.219999999999999946e-02,2.125169132774791373e-04
1.699654586326004857e+00,-4.200000000000000261e-02,2.120034285534456834e-04
1.698537066462111778e+00,-3.859999999999999543e-02,2.115028887993305703e-04
1.697421015167278169e+00,-3.679999999999999938e-02,2.110047725308405553e-04
1.696306429548563699e+00,-2.899999999999999453e-02,2.105090632254438961e-04
1.695193306720621074e+00,-1.219999999999999210e-02,2.100157445047375374e-04
1.694081643805672277e+00,-2.999999999999996593e-03,2.095248001329215568e-04
1.692971437933482370e+00,-1.019999999999999726e-02,2.090362140152912023e-04
1.691862686241336178e+00,-1.079999999999999884e-02,2.085499701967490147e-04
1.690755385874011418e+00,-1.299999999999999767e-02,2.080660528603337823e-04
1.689649533983757612e+00,-1.080000000000000057e-02,2.075844463257699862e-04
1.688522134618788861e+00,-1.940000000000000405e-02,2.070951736928180445e-04
1.687419201197523311e+00,-2.780000000000000526e-02,2.066181895945745433e-04
1.686317707695864421e+00,-3.559999999999999970e-02,2.061434697463037529e-04
1.685217651295850994e+00,-4.700000000000000011e-02,2.056709990030207978e-04
1.684119029186869287e+00,-4.659999999999999559e-02,2.052007623494012719e-04
1.683021838565631034e+00,-3.559999999999999276e-02,2.047327448984342805e-04
1.681926076636147904e+00,-3.459999999999999881e-02,2.042669318900902533e-04
1.680831740609708191e+00,-3.180000000000000188e-02,2.038033086900059706e-04
1.679738827704853499e+00,-1.639999999999999097e-02,2.033418607881857425e-04
1.678647335147355424e+00,-1.880000000000001115e-02,2.028825737977177682e-04
1.677557260170190911e+00,-4.999999999999998369e-03,2.024254334535061073e-04
1.676468600013520049e+00,2.439999999999999808e-02,2.019704256110185347e-04
1.675381351924661866e+00,4.039999999999999841e-02,2.015175362450488152e-04
1.674295513158072346e+00,4.399999999999999051e-02,2.010667514484946994e-04
1.673211080975320009e+00,2.799999999999999364e-02,2.006180574311495265e-04
1.672128052645063701e+00,1.419999999999999908e-02,2.001714405185094114e-04
1.671046425443029504e+00,9.999999999999996739e-03,1.997268871505941755e-04
1.669966196651987200e+00,1.920000000000000179e-02,1.992843838807821001e-04
1.668887363561728732e+00,1.380000000000000150e-02,1.988439173746595610e-04
1.667809923469044664e+00,7.999999999999996697e-03,1.984054744088833749e-04
1.666733873677701983e+00,-8.600000000000006944e-03,1.979690418700574036e-04
1.665659211498421444e+00,-4.079999999999999599e-02,1.975346067536218428e-04
1.664585934248855814e+00,-5.079999999999999793e-02,1.971021561627565519e-04
1.663514039253565224e+00,-5.179999999999999882e-02,1.966716773072958485e-04
1.662443523843998516e+00,-4.899999999999999495e-02,1.962431575026585100e-04
1.661374385358468375e+00,-5.339999999999998914e-02,1.958165841687879651e-04
1.660306621142130235e+00,-6.500000000000000222e-02,1.953919448291063917e-04
1.659240228546960516e+00,-6.299999999999998657e-02,1.949692271094809030e-04
1.658197378978336634e+00,-5.259999999999998010e-02,1.945571661856885430e-04
1.657133693269899011e+00,-4.019999999999999962e-02,1.941382155874598616e-04
1.656071371333938780e+00,-1.660000000000000017e-02,1.937211503419087330e-04
1.655010410549356603e+00,2.199999999999998398e-03,1.933059584725408168e-04
1.653950808301765996e+00,7.199999999999999803e-03,1.928926281003356133e-04
1.652892561983470898e+00,3.999999999999998349e-03,1.924811474427824730e-04
1.651835668993446138e+00,1.799999999999992795e-03,1.920715048129284768e-04
1.650780126737313003e+00,1.079999999999999884e-02,1.916636886184357766e-04
1.649725932627321701e+00,2.959999999999999784e-02,1.912576873606521900e-04
1.648695004720054147e+00,1.919999999999999485e-02,1.908618921005687515e-04
1.647643471212745236e+00,1.359999999999999924e-02,1.904594493673330852e-04
1.646593278181311071e+00,2.420000000000000276e-02,1.900587878607055785e-04
1.645544423064163153e+00,3.040000000000000688e-02,1.896598964458127989e-04
1.644496903306234659e+00,4.620000000000000495e-02,1.892627640769892791e-04
1.643450716358961561e+00,5.739999999999999963e-02,1.888673797969097755e-04
1.642427613976529033e+00,7.520000000000000295e-02,1.884819160698491007e-04
1.641384057395494089e+00,7.919999999999999263e-02,1.880899595863538257e-04
1.640341826070851994e+00,6.539999999999998592e-02,1.876997190631218371e-04
1.639300917479707076e+00,6.819999999999999674e-02,1.873111838859375467e-04
1.638261329105562103e+00,7.220000000000000029e-02,1.869243435247454756e-04
1.637244675653907633e+00,6.459999999999999076e-02,1.865471945059040196e-04
1.636207692815200954e+00,5.159999999999998616e-02,1.861636777491811718e-04
1.635172022734165731e+00,4.399999999999999051e-02,1.857818249285739525e-04
1.634137662919571632e+00,3.119999999999999510e-02,1.854016258409729267e-04
1.633104610886486174e+00,1.199999999999999505e-02,1.850230703634806741e-04
1.632094345582815631e+00,-4.599999999999999922e-03,1.846539843978289939e-04
1.631063874565926497e+00,9.200000000000008518e-03,1.842786523649610013e-04
1.630034703964664988e+00,1.660000000000000017e-02,1.839049342523492632e-04
1.629006831318969839e+00,-7.400000000000006399e-03,1.835328202487664551e-04
1.628001628001628065e+00,-4.999999999999998369e-03,1.831700035814699964e-04
1.626976316997966299e+00,-2.439999999999999808e-02,1.828010357505711371e-04
1.625952296657618978e+00,-3.520000000000000212e-02,1.824336432499165412e-04
1.624929564545085192e+00,-3.199999999999999373e-02,1.820678165683431925e-04
1.623929385264150316e+00,-3.899999999999999994e-02,1.817111194215021829e-04
1.622909195612910027e+00,-2.839999999999999469e-02,1.813483640039923253e-04
1.621890286969942752e+00,-2.319999999999999493e-02,1.809871465040307429e-04
1.620893844524908145e+00,-2.959999999999999437e-02,1.806349356857180804e-04
1.619877464107956966e+00,-2.559999999999999082e-02,1.802767348608817744e-04
1.618862357533584762e+00,-2.199999999999994061e-03,1.799200446875983740e-04
1.617848522408506629e+00,-1.200000000000000025e-02,1.795648561530342952e-04
1.616857038543785707e+00,-8.881784197001252508e-19,1.792185138115294876e-04
1.615845712796455613e+00,9.599999999999997424e-03,1.788662709683336185e-04
1.614835651403865091e+00,7.000000000000001880e-03,1.785155033194630876e-04
1.613847855794884989e+00,2.300000000000001349e-02,1.781734643322280525e-04
1.612840289790981041e+00,1.619999999999999565e-02,1.778255906297445744e-04
1.611833981099946911e+00,1.579999999999999807e-02,1.774791662726384793e-04
